close,high,date,low,open,volume_from,volume_to,symbol,btc_price
13.34,15.74,2015-11-04,8.823,13.97,3549846.07,47354946.57,ETH,7493.67
13.43,14.86,2015-11-05,11.9,13.34,1293798.44,17375713.05,ETH,6118.75
13.63,14.66,2015-11-06,12.31,13.43,940829.17,12823501.59,ETH,5775.11
13.71,14.39,2015-11-07,12.69,13.63,923885.85,12666475,ETH,5897
14.52,14.64,2015-11-08,12.52,13.71,937966.99,13619280.69,ETH,5860
14.72,16.97,2015-11-09,13.61,14.52,1877894.84,27642612.04,ETH,5748
14.43,14.98,2015-11-10,13.49,14.72,859762.62,12406374.61,ETH,5796
12.49,13.74,2015-11-11,11.07,14.43,1451923.8,18134528.26,ETH,5338
13.27,13.79,2015-11-12,11.73,12.49,865477.92,11484892,ETH,5379
13.81,14.14,2015-11-13,13.08,13.27,407132.96,5622506.18,ETH,5281
14.01,14.48,2015-11-14,13.73,13.81,209995.1,2942031.35,ETH,5300
14.42,14.63,2015-11-15,13.5,14.01,245725.2,3543357.38,ETH,5292
14.7,15.24,2015-11-16,13.89,14.42,503627.44,7403323.37,ETH,5178
15.46,16.09,2015-11-17,13.95,14.7,1048986.25,16217327.43,ETH,5245
15.1,15.55,2015-11-18,14.44,15.46,588661.82,8888793.48,ETH,5208
14.72,15.26,2015-11-19,14.31,15.1,308996.79,4548432.75,ETH,5178
14.23,14.56,2015-11-20,13.73,14.72,629365.16,8955866.23,ETH,5035
14.76,15,2015-11-21,14.05,14.23,439932.29,6493400.6,ETH,4970
14.67,15.06,2015-11-22,14.51,14.76,355342.13,5212869.05,ETH,4995
14.4,14.86,2015-11-23,13.95,14.67,432006.57,6220894.61,ETH,4954
13.94,14.47,2015-11-24,13.75,14.4,434257.25,6053546.07,ETH,4959.79
12.78,13.93,2015-11-25,12.61,13.94,775023.8,9904804.16,ETH,4901.39
12.47,13.41,2015-11-26,11.38,12.78,1017085.06,12683050.7,ETH,5299.2
12.63,13.18,2015-11-27,12.36,12.47,433814.16,5479072.84,ETH,5319
13.52,13.87,2015-11-28,12.68,12.63,485931.73,6569796.99,ETH,5290
12.17,13.39,2015-11-29,12.08,13.52,483092.99,5879241.69,ETH,5279.46
12.7,13.36,2015-11-30,12.17,12.17,858077.12,10897579.42,ETH,5600
12.8,13.18,2015-12-01,11.42,12.7,692675.06,8866240.77,ETH,5550
12.5,13.59,2015-12-02,11.87,12.8,567671.34,7095891.75,ETH,5484
12.39,12.53,2015-12-03,11.56,12.5,615493.75,7625967.56,ETH,5550
12.1,12.4,2015-12-04,11.46,12.39,273906.55,3314269.26,ETH,5470
12.34,13.15,2015-12-05,12.21,12.1,247297.82,3051655.1,ETH,5600
12,12.64,2015-12-06,11.77,12.34,504129.43,6049553.16,ETH,5741.23
11.7,12.68,2015-12-07,11.4,12,601383.52,7036187.18,ETH,5950
12.01,12.33,2015-12-08,11.61,11.7,500056.03,6005672.92,ETH,5989
11.81,12.6,2015-12-09,11.3,12.01,755822.62,8926265.14,ETH,6350
12.99,13.4,2015-12-10,12.06,11.81,410819.07,5336539.72,ETH,6450
15.02,15.93,2015-12-11,13.88,12.99,711593.8,10688138.88,ETH,7449
15.63,16.73,2015-12-12,13.54,15.02,1121185.16,17524124.05,ETH,7580
15.11,15.79,2015-12-13,14.55,15.63,243319.22,3676553.41,ETH,7580
15.85,16.39,2015-12-14,15.4,15.11,489577.8,7759808.13,ETH,7212
16.2,16.83,2015-12-15,15.91,15.85,517361.86,8381262.13,ETH,7448
16.03,16.35,2015-12-16,15.76,16.2,294645.85,4723172.98,ETH,7442
15.29,16.34,2015-12-17,14.76,16.03,585052.11,8945446.76,ETH,7444
15.11,15.81,2015-12-18,14.91,15.29,307764.14,4650316.16,ETH,7652
15.03,15.29,2015-12-19,14.61,15.11,345335.14,5190387.15,ETH,7881
15.05,16,2015-12-20,14.36,15.03,490069.05,7375539.2,ETH,7702
14.57,15.2,2015-12-21,14.19,15.05,534839.64,7792613.55,ETH,7415
14.48,15.2,2015-12-22,14.29,14.57,434995.43,6298733.83,ETH,7499
14.21,14.8,2015-12-23,14.16,14.48,369912.39,5256455.06,ETH,7400
14.16,14.61,2015-12-24,13.97,14.21,361534.71,5119331.49,ETH,7509
14.32,14.47,2015-12-25,14.15,14.16,154450.81,2211735.6,ETH,7509
14.34,14.67,2015-12-26,13.34,14.32,378179.27,5423090.73,ETH,7505.63
14.45,14.85,2015-12-27,14.38,14.34,72760.69,1051391.97,ETH,7349
14.18,14.55,2015-12-28,13.96,14.45,157291.69,2230396.16,ETH,7350
14.45,14.53,2015-12-29,14.1,14.18,221604.43,3202184.01,ETH,7289
15.24,15.91,2015-12-30,14.36,14.45,610473.53,9303616.6,ETH,7399
15.67,16.76,2015-12-31,15.19,15.24,677255.14,10612588.04,ETH,7250
15.81,16.18,2016-01-01,15.7,15.67,185524.07,2933135.55,ETH,7397
15.91,16.48,2016-01-02,15.89,15.81,258820.75,4117838.13,ETH,7500
16.52,16.9,2016-01-03,15.74,15.91,394655.8,6519713.82,ETH,7407
16.02,16.49,2016-01-04,15.41,16.52,311584.35,4991581.29,ETH,7394
16.23,16.51,2016-01-05,15.97,16.02,207104.5,3361306.04,ETH,7495
16.25,16.55,2016-01-06,15.89,16.23,308160.37,5007606.01,ETH,7424
15.96,17.42,2016-01-07,15.82,16.25,611120.81,9753488.13,ETH,7905
16.75,16.92,2016-01-08,15.71,15.96,506027.08,8475953.59,ETH,7867
16.95,17.19,2016-01-09,16.68,16.75,205396.27,3481466.78,ETH,7730
16.71,17.01,2016-01-10,16.39,16.95,359003.4,5998946.81,ETH,7717
18.06,18.48,2016-01-11,17.17,16.71,851063.83,15370212.77,ETH,7759
20.17,22.67,2016-01-12,18.2,18.06,2377342.79,47951004.07,ETH,7851
19.77,20.4,2016-01-13,18.77,20.17,822230.38,16255494.61,ETH,7797
20.87,20.95,2016-01-14,19.59,19.77,592747.84,12370647.42,ETH,7724
21.61,22.73,2016-01-15,17.83,20.87,3126847.65,67571177.72,ETH,7700
21.8,24.63,2016-01-16,21.45,21.61,1827954.91,39849417.04,ETH,7106
24.14,24.19,2016-01-17,21.96,21.8,846723.45,20439904.08,ETH,7162
25.86,28.48,2016-01-18,23.93,24.14,2859933.57,73957882.12,ETH,7162
24.46,25.94,2016-01-19,21.11,25.86,1741622.33,42600082.19,ETH,7161
27.05,29.07,2016-01-20,25.8,24.46,1696944.19,45902340.34,ETH,7500
27.65,27.75,2016-01-21,24.97,27.05,984960.54,27234158.93,ETH,7539
27.16,27.52,2016-01-22,25.93,27.65,957978.3,26018690.63,ETH,7301
36.34,37.02,2016-01-23,27.26,27.16,3624503.79,131714467.7,ETH,7180
38.17,42.02,2016-01-24,35.26,36.34,4182718.04,159654347.6,ETH,7305
44.21,48.14,2016-01-25,36.16,38.17,4147619.27,183366247.9,ETH,7349
39.39,51.65,2016-01-26,34.66,44.21,5320988.42,209593733.9,ETH,7125
43.07,47.04,2016-01-27,36.96,39.39,2860419.26,123198257.5,ETH,7125
46.07,48.75,2016-01-28,40.84,43.07,1933455.27,89074284.29,ETH,7068
43.19,46.76,2016-01-29,39.31,46.07,2527130.97,109146786.6,ETH,6945
42.67,45.79,2016-01-30,41.97,43.19,1484488.07,63343105.95,ETH,6700
41.69,44.01,2016-01-31,37.85,42.67,2376088.34,99059122.89,ETH,6660
39.24,41.91,2016-02-01,37.02,41.69,1652285.73,64835692.05,ETH,6690
42.37,43.03,2016-02-02,37.63,39.24,1415196.24,59961864.69,ETH,6869
45.24,45.59,2016-02-03,41.48,42.37,1522388.26,68872844.88,ETH,6835
44.86,46.94,2016-02-04,43.62,45.24,1310406.69,58784844.11,ETH,6835
43.84,45.22,2016-02-05,41.81,44.86,994537.26,43600513.48,ETH,6899
45.67,46.18,2016-02-06,44.32,43.84,740450.3,33816365.2,ETH,7050
53.56,56.1,2016-02-07,45.92,45.67,2214391.61,118602814.6,ETH,6849
58.67,59.62,2016-02-08,51.97,53.56,2808307.8,164763418.6,ETH,6859
66.01,66.56,2016-02-09,56.09,58.67,3977044.68,262524719.3,ETH,6850
79.04,87.72,2016-02-10,64.92,66.01,6457793.36,510423987.2,ETH,6779
105.97,113.9,2016-02-11,76,79.04,4443959.35,470926372.3,ETH,6780
97.32,119.11,2016-02-12,89.3,105.97,3510765.26,341667675.1,ETH,6793
91.33,103.19,2016-02-13,71.98,97.32,4260945.65,389152166.2,ETH,6900
86.39,94.94,2016-02-14,75.19,91.33,2120767.32,183213088.8,ETH,7000
91.78,101.77,2016-02-15,86.33,86.39,2436960.75,223664257.6,ETH,7018
74.5,95.37,2016-02-16,67.38,91.78,3263928.71,243162688.9,ETH,7012
62.81,84.26,2016-02-17,58.35,74.5,3707440.74,232864352.9,ETH,7094
73.15,84.62,2016-02-18,57.65,62.81,3684458.78,269518159.8,ETH,7167
76.31,81.6,2016-02-19,71.81,73.15,1501354.52,114568363.4,ETH,7165
72.17,84.19,2016-02-20,69.52,76.31,1914534.57,138171959.9,ETH,7399
77.96,78.39,2016-02-21,70.02,72.17,1294437.67,100914360.8,ETH,7399
93.21,93.71,2016-02-22,76.5,77.96,2463118.29,229587255.8,ETH,7288
93.57,97.14,2016-02-23,87.96,93.21,2235349.04,209161609.7,ETH,7390
104.75,106.62,2016-02-24,93.28,93.57,1734694.7,181709269.8,ETH,7250
101.03,113.65,2016-02-25,86.03,104.75,3267468.79,330112371.9,ETH,7295
99.87,106.12,2016-02-26,95.99,101.03,1489021.2,148708547.2,ETH,7211
108.87,112.12,2016-02-27,100.96,99.87,1304162.88,141984212.8,ETH,7450
111.09,116.09,2016-02-28,109.08,108.87,1432091.94,159091093.6,ETH,7485
108.08,113.62,2016-02-29,103.37,111.09,1101750.81,119077227.5,ETH,7698
129.93,136.14,2016-03-01,105.82,108.08,2819129.17,366289453.1,ETH,7613
148.49,154.13,2016-03-02,125.88,129.93,3301120.1,490183323.7,ETH,7675
167.35,176.61,2016-03-03,144.77,148.49,3950798.17,661166073.8,ETH,7619
180.66,183.61,2016-03-04,146.28,167.35,3265428.44,589932302,ETH,7550
206.64,230.47,2016-03-05,174.9,180.66,4526915.27,935441771.4,ETH,7510
200.18,219.2,2016-03-06,167.93,206.64,3442325.94,689084806.7,ETH,7449
167.99,213.03,2016-03-07,164.22,200.18,3073446.34,516308250.7,ETH,7400
172.42,180.82,2016-03-08,154.6,167.99,2415271.02,416441029.3,ETH,7403
210.3,214.09,2016-03-09,169.39,172.42,2131960.49,448351291.1,ETH,7385
198.78,220.08,2016-03-10,193.08,210.3,2133767,424150204.3,ETH,7549
199.88,206.38,2016-03-11,183.44,198.78,1742283.05,348247536,ETH,7590
242.44,248.17,2016-03-12,194.98,199.88,3366141.28,816087291.9,ETH,7527
264.88,271.45,2016-03-13,235.74,242.44,2487012.87,658759969,ETH,7439
224.08,275.54,2016-03-14,201.24,264.88,4006722.63,897826406.9,ETH,7450
232.22,238.06,2016-03-15,211.66,224.08,2176625.73,505456027,ETH,7487
231.23,248.23,2016-03-16,227.34,232.22,1635823.63,378251498,ETH,7500
195.83,230.81,2016-03-17,183.52,231.23,3379537.05,661814740.5,ETH,7533
193.4,197.68,2016-03-18,150.47,195.83,4657051.66,900673791,ETH,7504
189.81,204.23,2016-03-19,177.25,193.4,2357296.77,447438499.9,ETH,7489
182.34,196.63,2016-03-20,170.49,189.81,1567829,285877939.9,ETH,7480
211.23,213.42,2016-03-21,178.87,182.34,2209122.71,466632990,ETH,7428
200.04,214.1,2016-03-22,196.64,211.23,1520541.44,304169109.7,ETH,7460
219.56,219.85,2016-03-23,198.33,200.04,1331117.04,292260057.3,ETH,7415
197.25,220.58,2016-03-24,190.18,219.56,1880122.09,370854082.3,ETH,7405
183.23,196.78,2016-03-25,179.87,197.25,1146443.98,210062930.5,ETH,7395
193.06,196.27,2016-03-26,184.53,183.23,779882.76,150564165.7,ETH,7305
179.19,195.96,2016-03-27,172.94,193.06,1481345.22,265442250,ETH,7364
203.04,206.94,2016-03-28,178.78,179.19,1777554.81,360914728.6,ETH,7412
206.84,210.57,2016-03-29,194.27,203.04,1348271.32,278876439.8,ETH,7410
207.75,213.49,2016-03-30,199.7,206.84,1302627.27,270620815.3,ETH,7344
192.04,204.21,2016-03-31,189.08,207.75,969492.74,186181385.8,ETH,7265
197.94,201.98,2016-04-01,193.13,192.04,977172.18,193421461.3,ETH,7227
195.11,198.01,2016-04-02,191.43,197.94,696411.87,135876920,ETH,7166
195.36,198.06,2016-04-03,193.31,195.11,422948.81,82627279.52,ETH,7140
183.4,191.21,2016-04-04,181.25,195.36,698392.28,128085144.2,ETH,7140
171,186,2016-04-05,166.12,183.4,1605929.49,274613942.8,ETH,7100
175.3,178.26,2016-04-06,166.48,171,1226297.28,214969913.2,ETH,7000
164.63,177.18,2016-04-07,161.66,175.3,1031979.2,169894735.7,ETH,6954
162.42,171.43,2016-04-08,157.68,164.63,1252563.67,203441391.3,ETH,6999
152.52,168.38,2016-04-09,148.41,162.42,1518687.24,231630177.8,ETH,6994
145.16,153.13,2016-04-10,122.07,152.52,4210966.04,611263830.4,ETH,6981
142.1,147.49,2016-04-11,130.61,145.16,1570315.5,223141832.6,ETH,6982
122.05,141.72,2016-04-12,115.63,142.1,2715001.95,331365988,ETH,7099
130.18,141.76,2016-04-13,113.72,122.05,3467830.47,451442170.6,ETH,7000
133.63,140.72,2016-04-14,126.88,130.18,1410792.73,188524232.5,ETH,6888
129.34,139.71,2016-04-15,126.11,133.63,1325355.77,171421515.3,ETH,6750
136.37,137.81,2016-04-16,127.96,129.34,1013717.97,138240719.6,ETH,6914
147.42,152.58,2016-04-17,132.61,136.37,2274503.75,335307342.8,ETH,6878
140.98,150.52,2016-04-18,133.81,147.42,2166824.82,305478963.1,ETH,6812
133.54,145.88,2016-04-19,132.46,140.98,1245035.33,166262018,ETH,6775
130.54,137.01,2016-04-20,125.63,133.54,1607368.8,209825923.2,ETH,6756
123.95,137.28,2016-04-21,121.74,130.54,1406040.19,174278681.6,ETH,6909
120.8,128.94,2016-04-22,118.04,123.95,1539682.79,185993681,ETH,6950
129.43,134.45,2016-04-23,120.02,120.8,1603384.58,207526066.2,ETH,6995
123.4,133.2,2016-04-24,122.76,129.43,1180185.22,145634856.2,ETH,7100
114.97,127.16,2016-04-25,111.52,123.4,2097007.99,241093008.6,ETH,7200
115.08,119.15,2016-04-26,109.85,114.97,2235308.24,257239272.3,ETH,7300
123.25,125.67,2016-04-27,111.5,115.08,2333934.82,287657466.6,ETH,7340
113.03,127.03,2016-04-28,112.61,123.25,1364310.02,154207961.6,ETH,7125
116.41,123.78,2016-04-29,112.23,113.03,1064338.08,123899595.9,ETH,7150
141.2,147.79,2016-04-30,115.56,116.41,3638247.05,513720483.5,ETH,7136
138.1,142.42,2016-05-01,132.08,141.2,1742767.94,240676252.5,ETH,7130
159.42,164.38,2016-05-02,135.63,138.1,3648152.1,581588407.8,ETH,7129
144.03,160.61,2016-05-03,143.82,159.42,1952044.73,281153002.5,ETH,7094
148.08,158.44,2016-05-04,143.92,144.03,1726008.21,255587295.7,ETH,7097
155.45,160.05,2016-05-05,146.17,148.08,1646018.19,255873527.6,ETH,7140
144.2,160.12,2016-05-06,139.75,155.45,2004919.41,289109378.9,ETH,7174
148.47,151.9,2016-05-07,145.41,144.2,1029998.07,152923813.5,ETH,7296
152.04,155.05,2016-05-08,141.93,148.47,1448434.62,220219999.6,ETH,7333
149.78,157.02,2016-05-09,145.93,152.04,1183488.27,177262873.1,ETH,7448
153.54,156.05,2016-05-10,148.13,149.78,872663.05,133988684.7,ETH,7500
163.7,164.74,2016-05-11,153.68,153.54,1346190.42,220371371.8,ETH,7479
166.71,174.78,2016-05-12,162.52,163.7,2021600.25,337020977.7,ETH,7550
172.03,182.79,2016-05-13,164.12,166.71,2406911.09,414060914.8,ETH,7519
168.69,176.07,2016-05-14,160.4,172.03,1568233.38,264545288.9,ETH,7535
163.8,172.75,2016-05-15,162.07,168.69,795635.34,130325068.7,ETH,7545
184.81,193.89,2016-05-16,164.39,163.8,2208825.53,408213046.2,ETH,7565
200.33,207.16,2016-05-17,183.22,184.81,2588457.51,518545693,ETH,7676
221.61,238.86,2016-05-18,201.18,200.33,4127882.27,914779989.9,ETH,7649
250.45,250.67,2016-05-19,219.01,221.61,3184391.8,797530926.3,ETH,7595
231.97,254.91,2016-05-20,224.35,250.45,3058102.04,709387930.2,ETH,7521
237.04,238.84,2016-05-21,221.58,231.97,1507863.99,357424080.2,ETH,7525
243.07,245.62,2016-05-22,232.29,237.04,1053212.08,256004260.3,ETH,7548
227.42,248.05,2016-05-23,226.22,243.07,1239935.89,281986220.1,ETH,7510
211.62,232.1,2016-05-24,199.28,227.42,2742778.16,580426714.2,ETH,7509
206.28,214.8,2016-05-25,193.01,211.62,1731847.61,357245525,ETH,7476
205.99,216.12,2016-05-26,197.5,206.28,1324892.45,272914595.8,ETH,7450
181.59,212.7,2016-05-27,169.11,205.99,4170013.37,757232727.9,ETH,7796
187.91,210.59,2016-05-28,173.54,181.59,3307582.47,621527821.9,ETH,8498
203.02,207.31,2016-05-29,187.77,187.91,1842210.32,374005539.2,ETH,8680
217.54,221.2,2016-05-30,207.29,203.02,925508.57,201335134.3,ETH,9500
232.13,243.49,2016-05-31,205.71,217.54,2416399.84,560918894.9,ETH,9450
232.06,246.22,2016-06-01,224.84,232.13,1174273.56,272501922.3,ETH,9075
229.29,236.54,2016-06-02,225.34,232.06,562963.5,129081900.9,ETH,9040
227.32,241.49,2016-06-03,214.36,229.29,1346048.6,305983767.8,ETH,9332
224.01,231.5,2016-06-04,213.43,227.32,931367.28,208635584.4,ETH,9594
228.65,232.31,2016-06-05,219.73,224.01,638696.58,146037973,ETH,9500
225.26,231.21,2016-06-06,221.67,228.65,448815.92,101100274.1,ETH,9500
235.66,239.99,2016-06-07,220.38,225.26,1155618.71,272333105.2,ETH,9700
229.14,238.44,2016-06-08,227.3,235.66,798246.57,182910219.1,ETH,9450
227.4,233.14,2016-06-09,224.38,229.14,405515.21,92214158.75,ETH,9283
223.88,233.04,2016-06-10,221.1,227.4,507508.85,113621081.3,ETH,9300
222.33,228.57,2016-06-11,220.82,223.88,598596.9,133086048.8,ETH,9550
251.39,255.33,2016-06-12,235,222.33,1789827.79,449944808.1,ETH,10643
281.86,284,2016-06-13,258.16,251.39,1281645.06,361244476.6,ETH,11494
301.57,308.03,2016-06-14,272.83,281.86,2111383.33,636729870.8,ETH,11300
298.09,313.29,2016-06-15,291.38,301.57,636370.17,189695584,ETH,11200
336.22,339.46,2016-06-16,319.15,298.09,978060.89,328843632.4,ETH,12470
254.72,338.9,2016-06-17,207.07,336.22,8332848.91,2122543274,ETH,12463
183.27,257.64,2016-06-18,154.61,254.72,8418610.69,1542878781,ETH,12463
201.63,219.89,2016-06-19,174.17,183.27,4529066.75,913195728.8,ETH,12495
189.33,196.08,2016-06-20,162.32,201.63,6323169.02,1197165591,ETH,12448
198.56,203.77,2016-06-21,166.46,189.33,4634748.09,920275580.8,ETH,11850
219.76,238.13,2016-06-22,188.45,198.56,8216367.98,1805629027,ETH,10800
209.35,225.23,2016-06-23,205.52,219.76,1757088.26,367846427.2,ETH,10330
229.66,234.13,2016-06-24,212.51,209.35,1599683.98,367383422.9,ETH,11501
225.58,230.76,2016-06-25,218.08,229.66,713655.8,160986475.4,ETH,10880
226.62,237.79,2016-06-26,220.63,225.58,730772.21,165607598.2,ETH,10660
223.21,231.73,2016-06-27,220.61,226.62,523857.26,116930179,ETH,10500
199.4,226.93,2016-06-28,186.42,223.21,2332166.79,465034057.9,ETH,10699
203.38,208.46,2016-06-29,184.06,199.4,1405182.66,285786049.4,ETH,10550
191.96,207.92,2016-06-30,190.82,203.38,950893.18,182533454.8,ETH,10589
192.1,196.11,2016-07-01,181.36,191.96,1073433.92,206206656,ETH,10971
187.21,196.92,2016-07-02,184.94,192.1,564231.38,105629756.7,ETH,10820
184.65,188.81,2016-07-03,178.2,187.21,607487.34,112172537.3,ETH,10839
177.57,189.37,2016-07-04,176.09,184.65,726090.82,128931946.9,ETH,10597
165.87,178.81,2016-07-05,148.41,177.57,2898903.33,480841095.4,ETH,10652
