close,high,date,low,open,volume_from,volume_to,symbol,btc_price
56.92,57.18,2014-08-12,54.33,56.64,200.1,11389.69,DASH,6542.59
56.11,57.28,2014-08-13,49.52,56.92,918.85,51556.67,DASH,6399
48,54.74,2014-08-14,46.8,56.11,1133.54,54409.92,DASH,6199
45.19,51.85,2014-08-15,42.14,48,1225.48,55379.44,DASH,6190
36.73,45.19,2014-08-16,36.73,45.19,1331.59,48909.3,DASH,6099
28.76,34.78,2014-08-17,28.76,36.73,1843.92,53031.14,DASH,6098
17.28,26.29,2014-08-18,15.59,28.76,4888.52,84473.63,DASH,6000
37.02,38.08,2014-08-19,18.06,17.28,5344.72,197861.53,DASH,5700
43.79,47.18,2014-08-20,37.46,37.02,3877.65,169802.29,DASH,5900
33.58,38.5,2014-08-21,31.65,43.79,1050.17,35264.71,DASH,6089
36.89,40.3,2014-08-22,33.26,33.58,1322.05,48770.42,DASH,5939
36.52,38.69,2014-08-23,35.44,36.89,597.86,21833.85,DASH,5939
33.6,34.16,2014-08-24,32.27,36.52,290.01,9744.34,DASH,5920
28.92,33.35,2014-08-25,28.92,33.6,1074.56,31076.28,DASH,5844
27.77,40.56,2014-08-26,26.57,28.92,1652,45876.04,DASH,5720
23.94,28.87,2014-08-27,22.78,27.77,2567.28,61460.68,DASH,5839
24.78,27.29,2014-08-28,21.4,23.94,2248.53,55718.57,DASH,6100
27.97,28.5,2014-08-29,25.93,24.78,695.61,19456.21,DASH,5646.53
26.37,28.73,2014-08-30,25.65,27.97,388.72,10250.55,DASH,5730.77
26.91,27.64,2014-08-31,24.62,26.37,578.51,15567.7,DASH,5564
25.25,26.41,2014-09-01,24.69,26.91,575.47,14530.62,DASH,5564
26.45,27.3,2014-09-02,25.67,25.25,535.58,14166.09,DASH,5561.89
31.36,32.79,2014-09-03,26.64,26.45,1051.53,32975.98,DASH,5614.53
33.46,36.91,2014-09-04,28.25,31.36,2230.98,74648.59,DASH,5688.71
32.71,35.69,2014-09-05,30.4,33.46,1494.06,48870.7,DASH,5599
33.2,35.9,2014-09-06,30.44,32.71,819.36,27202.75,DASH,5599
33.05,35.33,2014-09-07,32.62,33.2,532.24,17590.53,DASH,5489
30.77,32.02,2014-09-08,30.37,33.05,238.33,7333.41,DASH,5598
33.48,33.79,2014-09-09,31.81,30.77,269.42,9020.18,DASH,5599
31.15,32.86,2014-09-10,30.98,33.48,362.81,11301.53,DASH,5489.99
32.26,33.14,2014-09-11,32.26,31.15,736.57,23761.75,DASH,5599
32.07,32.24,2014-09-12,31.09,32.26,224.55,7201.32,DASH,5879
32.79,33.03,2014-09-13,31.61,32.07,196.43,6440.94,DASH,5700
32.76,34.04,2014-09-14,32.35,32.79,194.72,6379.03,DASH,5590
35.5,39.05,2014-09-15,31.9,32.76,1489.19,52866.25,DASH,5699
38.35,38.73,2014-09-16,34.99,35.5,460.72,17668.61,DASH,5697.99
41.84,43.12,2014-09-17,36.37,38.35,1084.82,45388.87,DASH,5649.98
42.69,43.16,2014-09-18,37.05,41.84,1098.72,46904.36,DASH,5400
44.84,46.91,2014-09-19,43.93,42.69,773.07,34664.46,DASH,5500
38.02,44.4,2014-09-20,37.49,44.84,452.6,17207.85,DASH,5100
35.9,38.5,2014-09-21,35.81,38.02,304.89,10945.55,DASH,5100
37.25,38.62,2014-09-22,33.66,35.9,119.02,4433.5,DASH,5075
41.51,44.28,2014-09-23,40.04,37.25,342.65,14223.4,DASH,5240
38.72,40.86,2014-09-24,38.72,41.51,507.88,19665.11,DASH,5450
35.53,37.84,2014-09-25,34.43,38.72,1352.8,48064.98,DASH,5100
35.5,36.94,2014-09-26,34.99,35.53,290.89,10326.59,DASH,5239
36.57,36.78,2014-09-27,35,35.5,73.78,2698.13,DASH,5000
36.93,38.46,2014-09-28,33.55,36.57,114.11,4214.08,DASH,5000
33.63,36.1,2014-09-29,33.63,36.93,137.51,4624.46,DASH,4795.04
33.39,36.64,2014-09-30,32.42,33.63,316.35,10562.93,DASH,4780
29.1,33.04,2014-10-01,28.46,33.39,280.48,8161.97,DASH,4697.9
29.72,33.57,2014-10-02,29.52,29.1,958.09,28474.43,DASH,4900
30.6,31.74,2014-10-03,29.98,29.72,447.2,13684.32,DASH,4900
23.66,24.23,2014-10-04,22.58,30.6,405,9582.3,DASH,4750
25.93,25.98,2014-10-05,24.28,23.66,336.62,8728.56,DASH,4200
27.54,29.6,2014-10-06,27.54,25.93,166.95,4597.8,DASH,4475
25.83,28.7,2014-10-07,24.99,27.54,786.69,20320.2,DASH,4200
27.86,28.14,2014-10-08,26.43,25.83,235.7,6566.6,DASH,4200
29.28,29.28,2014-10-09,26.3,27.86,344.75,10094.28,DASH,4720
27.54,30.4,2014-10-10,27.1,29.28,251.34,6921.9,DASH,4600
25.06,26.95,2014-10-11,24.63,27.54,587.75,14729.02,DASH,4500
24.72,26.77,2014-10-12,24.4,25.06,973.57,24066.65,DASH,4540.94
26.47,26.98,2014-10-13,25.06,24.72,197.04,5215.65,DASH,4699
25.23,29.37,2014-10-14,23.81,26.47,1058.93,26716.8,DASH,4800.37
22.97,24.68,2014-10-15,22,25.23,546.1,12543.92,DASH,4790
26.33,27.17,2014-10-16,23.33,22.97,277.4,7303.94,DASH,4530
25.16,26.78,2014-10-17,23.81,26.33,317.9,7998.36,DASH,4530
23.78,25.2,2014-10-18,23.78,25.16,153.57,3651.89,DASH,4380
25.09,25.67,2014-10-19,24.63,23.78,350.85,8802.83,DASH,4430
23.09,25.05,2014-10-20,23.09,25.09,542.24,12520.32,DASH,4399
23.09,24.12,2014-10-21,22.28,23.09,303.24,7001.81,DASH,4400
23.62,24.81,2014-10-22,23.2,23.09,715.1,16890.66,DASH,4390
23.28,23.28,2014-10-23,21.26,23.62,305.86,7120.42,DASH,4431.02
24.88,25.24,2014-10-24,22.8,23.28,252.26,6276.23,DASH,4290
22.58,23.4,2014-10-25,21.49,24.88,145,3274.1,DASH,4300
21.95,23.41,2014-10-26,21.95,22.58,335.2,7357.64,DASH,4249.57
22.93,23.25,2014-10-27,21.8,21.95,233.99,5365.39,DASH,4126.01
21.62,22.94,2014-10-28,21.62,22.93,423.04,9146.12,DASH,4260
18.17,20.21,2014-10-29,18.17,21.62,427.05,7759.5,DASH,4165
20.98,21.25,2014-10-30,19.01,18.17,1262.73,26492.08,DASH,4140
21.16,21.66,2014-10-31,19.66,20.98,497.81,10533.66,DASH,4100
18.85,20.08,2014-11-01,18.07,21.16,485.67,9154.88,DASH,3930
19.53,20.97,2014-11-02,18.88,18.85,289.47,5653.35,DASH,3815
17.96,18.84,2014-11-03,17.96,19.53,84.15,1511.33,DASH,3815
19.16,19.28,2014-11-04,17.4,17.96,909.64,17428.7,DASH,3948.85
19.44,21.72,2014-11-05,19.42,19.16,311.67,6058.86,DASH,3950
22.4,22.4,2014-11-06,20.05,19.44,281.07,6295.97,DASH,4050
25.41,29.44,2014-11-07,21.97,22.4,2422.97,61567.67,DASH,4058.92
31.99,31.99,2014-11-08,24.67,25.41,1608.52,51456.55,DASH,4032.87
32.41,33.91,2014-11-09,30.36,31.99,914.22,29629.87,DASH,4090
31.26,37.2,2014-11-10,31.26,32.41,2357.06,73681.7,DASH,4398
28.15,35.07,2014-11-11,28.13,31.26,501.45,14115.82,DASH,4398
29.56,32.4,2014-11-12,28.29,28.15,1097.38,32438.55,DASH,4900
30.34,31.45,2014-11-13,28.51,29.56,407.26,12356.27,DASH,5350
27.73,27.91,2014-11-14,26.75,30.34,143.34,3974.82,DASH,5000
29.32,29.39,2014-11-15,26.7,27.73,264.83,7764.82,DASH,4739
32.47,32.74,2014-11-16,29.62,29.32,274.34,8907.82,DASH,4549.08
27.7,31.7,2014-11-17,27.41,32.47,409.4,11340.38,DASH,4680
28.43,28.65,2014-11-18,25.42,27.7,407.87,11595.74,DASH,4700
26.8,27.64,2014-11-19,26.18,28.43,181,4850.8,DASH,4468
26.89,27.28,2014-11-20,25.73,26.8,77.45,2082.63,DASH,4459.37
26.91,27.26,2014-11-21,25.89,26.89,202.03,5436.63,DASH,4369.99
25.55,26.37,2014-11-22,25.39,26.91,168.9,4315.4,DASH,4622
26.9,28.35,2014-11-23,26.29,25.55,92.82,2496.86,DASH,4486.85
25.87,26.47,2014-11-24,25.68,26.9,260.27,6733.18,DASH,4459.22
25.7,25.99,2014-11-25,25.44,25.87,241.66,6210.66,DASH,4497.21
27.13,27.76,2014-11-26,26.11,25.7,441.41,11975.45,DASH,4490
26.36,27.1,2014-11-27,25.99,27.13,144.99,3821.94,DASH,4396.49
26.85,26.99,2014-11-28,25.73,26.36,131.89,3541.25,DASH,4399.51
27.43,28.65,2014-11-29,27,26.85,85.56,2346.91,DASH,4399.51
26.61,27.68,2014-11-30,26.27,27.43,41.23,1097.13,DASH,4344
27.56,27.63,2014-12-01,26.71,26.61,248.22,6840.94,DASH,4388.99
27.78,28.12,2014-12-02,26.56,27.56,178.39,4955.67,DASH,4400.35
26.61,27.25,2014-12-03,26.13,27.78,222.12,5910.61,DASH,4640
27.18,28.49,2014-12-04,27.18,26.61,181.36,4929.36,DASH,4483
27.93,27.93,2014-12-05,27.27,27.18,18.69,522.01,DASH,4398.9
29.6,29.96,2014-12-06,28.58,27.93,69,2042.4,DASH,4649
28.26,28.28,2014-12-07,26.59,29.6,96.67,2731.89,DASH,4609
26.51,27.67,2014-12-08,26.5,28.26,103.35,2739.81,DASH,4469.22
27.6,27.6,2014-12-09,26.71,26.51,184.19,5083.64,DASH,4387.33
27.34,27.34,2014-12-10,26.56,27.6,52.3,1429.88,DASH,4298.22
27.51,27.56,2014-12-11,26.67,27.34,233.05,6411.21,DASH,4299
27.07,27.54,2014-12-12,26.95,27.51,60.52,1638.28,DASH,4299
26.98,27.21,2014-12-13,25.8,27.07,255.12,6883.14,DASH,4250
26.21,26.89,2014-12-14,25.79,26.98,123.54,3237.98,DASH,4220
25.42,26.88,2014-12-15,25.01,26.21,135.6,3446.95,DASH,4293.22
24,25.2,2014-12-16,23.6,25.42,1270.04,30480.96,DASH,4100
22.87,23.43,2014-12-17,21.4,24,479,10954.73,DASH,4208.2
22.03,23.13,2014-12-18,21.8,22.87,365.98,8062.54,DASH,4198.95
24.21,24.21,2014-12-19,23.06,22.03,185.68,4495.31,DASH,4048.94
24.42,25.12,2014-12-20,24.32,24.21,203.67,4973.62,DASH,4288
24.07,24.47,2014-12-21,23.06,24.42,311.04,7486.73,DASH,4181.97
24.2,25.43,2014-12-22,23.77,24.07,232.38,5623.6,DASH,4170
23.84,24.18,2014-12-23,23.04,24.2,156.82,3738.59,DASH,4279.22
20.33,22.36,2014-12-24,20.33,22.54,13.34,271.2,DASH,4293
20.34,23.5,2014-12-25,20.26,20.33,1.44,29.29,DASH,4180.81
25.02,25.41,2014-12-26,20.85,20.34,157.69,3945.4,DASH,4170
23.17,25.56,2014-12-27,23.17,25.02,7.458,172.8,DASH,4280
20.75,26.42,2014-12-28,20.75,23.17,104.79,2174.39,DASH,4199
24.81,24.81,2014-12-29,19.44,20.75,25.28,627.2,DASH,4150
22.52,25.46,2014-12-30,21.81,24.81,2.906,65.44,DASH,4199
25.09,25.09,2014-12-31,22.52,22.52,2.49,62.47,DASH,3951.1
27.01,27.01,2015-01-01,27.01,22.98,7.712,208.3,DASH,4000
24.01,24.01,2015-01-02,24.01,25.4,24.65,591.85,DASH,4000
21.28,23.5,2015-01-03,21.28,24.01,1.584,33.71,DASH,3894.47
23.38,23.38,2015-01-04,21.17,21.28,3.595,84.05,DASH,3870
21.29,22.16,2015-01-05,20.33,23.38,12.94,275.49,DASH,3708.22
20.58,22.02,2015-01-06,20.58,21.29,15.6,321.05,DASH,3740
22.87,22.87,2015-01-07,20.94,20.58,4.824,110.32,DASH,3860
20.81,22.82,2015-01-08,20.81,22.87,3.186,66.3,DASH,3891.19
19.08,22.67,2015-01-09,19.08,20.81,3.137,59.85,DASH,3889
20.43,21.45,2015-01-10,17.2,19.08,4.936,100.84,DASH,3778.82
20.21,20.9,2015-01-11,20.03,20.43,2.329,47.07,DASH,3555.79
19.08,20.72,2015-01-12,19.08,20.21,2.471,47.15,DASH,3580
17.2,17.2,2015-01-13,15.83,19.08,0.6184,10.64,DASH,3290
12.03,12.13,2015-01-14,12.03,17.2,4.897,58.91,DASH,2905.12
14.54,15.14,2015-01-15,14.06,12.03,4.849,70.5,DASH,2867.99
16.77,16.77,2015-01-16,15.02,14.54,16.66,279.39,DASH,2848.99
14.53,16.09,2015-01-17,14.41,16.77,2.301,33.43,DASH,2600
15.31,15.31,2015-01-18,14.92,14.53,2.382,36.47,DASH,2719.98
15.54,16.78,2015-01-19,15.41,15.31,19.47,302.56,DASH,2698.23
17.42,17.42,2015-01-20,15.47,15.54,663.37,11555.91,DASH,2698.97
18.73,18.75,2015-01-21,16.35,17.42,17.47,327.21,DASH,2685
19.13,20.97,2015-01-22,19.13,18.73,1.358,25.98,DASH,3250
20.53,20.99,2015-01-23,20.53,19.13,8.98,184.36,DASH,3230
30.41,30.41,2015-01-24,22.05,20.53,19.18,583.26,DASH,3500
20.01,27.17,2015-01-25,20.01,30.41,0.05348,1.07,DASH,3500
19.94,20.85,2015-01-26,19.03,20.01,100.28,1999.58,DASH,3880
195.2,195.2,2015-01-27,21.61,20.4,8.121,1585.22,DASH,3496.84
19.54,22.61,2015-01-28,19.54,21.12,7.985,156.03,DASH,3388.96
18.8,19.5,2015-01-29,16.73,19.54,5.581,104.92,DASH,3229.94
19.85,20.61,2015-01-30,19.4,18.8,3.339,66.28,DASH,3140
19.12,19.37,2015-01-31,17.92,19.85,22.09,422.36,DASH,3095.98
21.26,21.26,2015-02-01,19.13,19.12,7.993,169.93,DASH,2824.99
21.39,23.46,2015-02-02,19.44,21.26,28.07,600.42,DASH,2893.8
22.79,25.56,2015-02-03,22.79,21.39,117.67,2681.7,DASH,3145
22.27,22.27,2015-02-04,20.67,22.79,77.05,1715.9,DASH,2994.98
22.24,23.72,2015-02-05,21.68,22.27,46.94,1043.95,DASH,2912
22.94,23.98,2015-02-06,22.94,22.24,61.04,1400.26,DASH,2948
22.47,22.47,2015-02-07,22.47,22.94,0,0,DASH,2999
22.5,23.35,2015-02-08,22.33,22.47,83.39,1876.28,DASH,2997.98
26.7,31.69,2015-02-09,21.64,22.5,38.65,1031.96,DASH,2949.98
30.97,30.97,2015-02-10,26.23,26.7,28.44,880.79,DASH,2910.94
245.36,245.36,2015-02-11,169.89,170.19,34.65,8501.72,DASH,2870
35.36,41.24,2015-02-12,35.36,42.22,45.64,1613.83,DASH,2869.98
39.62,39.62,2015-02-13,25.98,35.36,23.1,915.22,DASH,2921.98
33.15,42,2015-02-14,30.9,39.62,55.24,1831.21,DASH,3000
33.84,33.84,2015-02-15,25.88,33.15,13.45,455.15,DASH,3090
28.78,34.5,2015-02-16,28.78,33.84,2.56,73.68,DASH,2949
29.11,40.75,2015-02-17,29.11,28.78,28.39,826.43,DASH,3050
28.73,40.19,2015-02-18,28.73,29.11,2.395,68.81,DASH,2994
33.9,34.34,2015-02-19,27.75,28.73,577.92,19591.49,DASH,2980
30.6,34.47,2015-02-20,29.97,33.9,446.01,13647.91,DASH,2998
31.69,34.35,2015-02-21,31.54,30.6,18.64,590.7,DASH,3089
30.9,33.33,2015-02-22,30.78,31.69,3.722,115.01,DASH,3097
29.88,29.88,2015-02-23,29.88,30.9,52.4,1565.71,DASH,3000
32.77,32.77,2015-02-24,26.68,29.88,52.06,1706.01,DASH,3100
29.88,35.52,2015-02-25,29.88,32.77,35.99,1075.38,DASH,3200
45.08,45.08,2015-02-26,30.08,29.88,983.2,44322.66,DASH,3200
34.96,46.82,2015-02-27,34.36,45.08,261.67,9147.98,DASH,3200
39.04,41.26,2015-02-28,35.55,34.96,24.68,963.51,DASH,3200
39.38,44.04,2015-03-01,38.74,39.04,1.901,74.86,DASH,3199
39.66,39.66,2015-03-02,38.14,39.38,1.909,75.71,DASH,3196
43.61,45.71,2015-03-03,42.78,39.66,6.488,282.94,DASH,3490
40.73,46.02,2015-03-04,40.59,43.61,24.73,1007.25,DASH,3875
40.92,42.42,2015-03-05,40.92,40.73,10.28,420.66,DASH,3399
33.14,41.83,2015-03-06,33.14,40.92,0.9925,32.89,DASH,3450
39.84,40.67,2015-03-07,33.53,33.14,3.819,152.15,DASH,3448
40.34,44.85,2015-03-08,39.34,39.84,5.803,234.09,DASH,3399
43.8,318.92,2015-03-09,43.8,296.19,3.041,133.2,DASH,3649
38.94,45.4,2015-03-10,38.94,44.53,11.25,438.08,DASH,3770
37.52,44.75,2015-03-11,37.52,38.94,12.33,462.62,DASH,3765
38.36,44.44,2015-03-12,37.1,37.52,3.066,117.61,DASH,3745
37.05,40.31,2015-03-13,37.05,38.36,11.93,442.01,DASH,3726
36.34,37.36,2015-03-14,36.34,37.05,3.524,128.06,DASH,3794
37.51,40.08,2015-03-15,36.84,36.34,1.433,53.75,DASH,3677
37.91,41.2,2015-03-16,37.88,37.51,3.655,138.56,DASH,3794
43.33,43.33,2015-03-17,37.66,37.91,0.7632,33.07,DASH,3785
43.15,43.15,2015-03-18,34.59,43.33,5.14,221.79,DASH,3759
46.96,46.96,2015-03-19,43.34,43.15,5.987,281.15,DASH,3680
44.47,47.03,2015-03-20,44.23,46.96,6.936,308.44,DASH,3612
66.29,66.29,2015-03-21,44.21,44.47,78.49,5203.1,DASH,3560
55.34,65.72,2015-03-22,55.34,66.29,20.24,1120.08,DASH,3540
59.54,63.45,2015-03-23,52.73,55.34,3.862,229.94,DASH,3527
59.88,59.88,2015-03-24,38.12,41.16,113.22,6779.61,DASH,3577
67.28,69.04,2015-03-25,59.62,66.75,268.32,18052.57,DASH,3570
65.52,74.5,2015-03-26,60.8,67.28,3484.05,228274.96,DASH,3250
63.02,66.28,2015-03-27,59.69,65.52,575.01,36237.13,DASH,3300
61.92,64.61,2015-03-28,59.52,63.02,1267.79,78501.56,DASH,3297
59.08,62.52,2015-03-29,58.33,61.92,1205.61,71227.44,DASH,3540
57.07,61.13,2015-03-30,41.45,59.43,15696.78,895815.23,DASH,3275
51.42,55.95,2015-03-31,50.14,57.07,11322.31,582193.18,DASH,3200
47.69,50.85,2015-04-01,46.13,51.42,13256.2,632188.18,DASH,3163
56.16,57.03,2015-04-02,48.14,47.69,16165.4,907848.86,DASH,3135
53.39,56.38,2015-04-03,52.7,56.16,7429.48,396659.94,DASH,3148
51.1,53.4,2015-04-04,48.42,53.39,9153.1,467723.41,DASH,3139
50.28,51.48,2015-04-05,47.12,51.1,10242.54,514994.91,DASH,3245
51.38,52.62,2015-04-06,49.59,50.28,9710.69,498935.25,DASH,3240
47.88,51.68,2015-04-07,44.85,51.38,14504.23,694462.53,DASH,3195
46.32,49.5,2015-04-08,44.36,47.88,8994.34,416617.83,DASH,3225
42.09,45.47,2015-04-09,40.98,46.32,17470.88,735349.34,DASH,3127
42.3,43.9,2015-04-10,40.43,42.09,10175.7,430432.11,DASH,3120
43.8,45.57,2015-04-11,42.63,42.3,6288.64,275442.43,DASH,3195
42.9,44.44,2015-04-12,42.28,43.8,3136.86,134571.29,DASH,3148
42.15,42.77,2015-04-13,39.57,42.9,9535.04,401901.94,DASH,3140
39.98,40.21,2015-04-14,38.47,42.15,4917.96,196620.04,DASH,3150
41.01,42.81,2015-04-15,39.81,39.98,9501.73,389665.95,DASH,3000
40.29,42.02,2015-04-16,39.59,41.01,7701.21,310281.75,DASH,3050
38.43,40.4,2015-04-17,37.58,40.29,7025.44,269987.66,DASH,3130
38.79,40.11,2015-04-18,37.32,38.43,5074.14,196825.89,DASH,3148
37.49,38.64,2015-04-19,35.43,38.79,6005.76,225155.94,DASH,3045
35.88,38.82,2015-04-20,35.85,37.49,6189.91,222093.97,DASH,3033
36.94,37.3,2015-04-21,34.6,35.88,8205.93,303127.05,DASH,3240
43.58,45.76,2015-04-22,39.27,36.94,9241.66,402751.54,DASH,3245
49.33,51.28,2015-04-23,42.02,43.58,3450.62,170219.08,DASH,3300
45.29,51.01,2015-04-24,43.72,49.33,3002.46,135981.41,DASH,3500
43.88,45.76,2015-04-25,42.71,45.29,607.08,26638.67,DASH,3317
42.8,44.16,2015-04-26,41.41,43.88,2968.89,127068.49,DASH,3245
40.95,44.29,2015-04-27,40.64,42.8,7929.14,324698.28,DASH,3150
41.5,43.1,2015-04-28,40.03,40.95,7149.96,296723.34,DASH,3259
43.94,44.55,2015-04-29,42.42,41.5,3121.43,137155.63,DASH,3497
45.15,47.19,2015-04-30,43.04,43.94,9031.24,407760.49,DASH,3597
42.73,45.97,2015-05-01,41.37,45.15,9790.65,418354.47,DASH,3599
41.77,43.51,2015-05-02,40.74,42.73,2856.67,119323.11,DASH,3600
38.68,41.09,2015-05-03,37.99,41.77,5581.87,215906.73,DASH,3615
42.1,43.88,2015-05-04,37.94,38.68,12810.95,539341,DASH,3541
44.23,44.49,2015-05-05,42.94,42.1,1365.73,60406.24,DASH,3695
41.81,43.23,2015-05-06,40.76,44.23,4003.45,167384.24,DASH,3608
37.01,38.38,2015-05-07,36.27,41.81,1375.68,50913.92,DASH,3486
36.95,38.4,2015-05-08,35.99,37.01,3219.93,118976.41,DASH,3391
37.35,38.91,2015-05-09,36.44,36.95,3176.66,118648.25,DASH,3390
35.47,36.58,2015-05-10,34.93,37.35,4026.08,142805.06,DASH,3250
36.18,37.56,2015-05-11,34.67,35.47,6602.75,238887.5,DASH,3250
35.97,36.94,2015-05-12,35.65,36.18,1834.07,65971.5,DASH,3333
36.28,36.73,2015-05-13,35.64,35.97,1903.7,69066.24,DASH,3329
36.57,37.61,2015-05-14,34.55,36.28,3084.78,112810.4,DASH,3249
36.45,38.1,2015-05-15,36.42,36.57,3355.86,122321.1,DASH,3145
39.42,40.51,2015-05-16,37.24,36.45,5423.32,213787.27,DASH,3116
38.42,40.25,2015-05-17,37.68,39.42,5491.35,210977.67,DASH,3171
37.95,38.5,2015-05-18,36.84,38.42,1574.49,59751.9,DASH,3134
37.02,37.77,2015-05-19,36.14,37.95,2221.56,82242.15,DASH,3107
38.5,39.02,2015-05-20,36.7,37.02,2662.86,102520.11,DASH,3104
37,37.76,2015-05-21,36.46,38.5,3699.98,136899.26,DASH,3125
37.19,37.77,2015-05-22,36.61,37,9830.11,365581.79,DASH,3105
37.13,37.71,2015-05-23,36.55,37.19,7961.36,295605.3,DASH,3159
37.15,37.74,2015-05-24,37.06,37.13,3870.64,143794.28,DASH,3097
36.12,37.09,2015-05-25,35.94,37.15,4235.58,152989.15,DASH,3091
34.31,36.83,2015-05-26,33.19,36.12,3607.97,123789.45,DASH,3066
34.2,35.35,2015-05-27,33.9,34.31,4860.68,166235.26,DASH,3090
35.29,36.85,2015-05-28,33.73,34.2,6266.66,221150.43,DASH,3100
37.89,38.4,2015-05-29,36.05,35.29,4393.62,166474.26,DASH,3168
36.47,37.88,2015-05-30,36.18,37.89,1788.58,65229.51,DASH,3169
36.78,38.04,2015-05-31,35.64,36.47,3962.51,145741.12,DASH,3141
35.59,44.8,2015-06-01,35.47,36.78,6201.05,220695.37,DASH,3130
37.81,38.35,2015-06-02,35.83,35.59,3234.87,122310.43,DASH,3071
37.37,39.44,2015-06-03,37.16,37.81,6333.59,236686.26,DASH,3101
38.68,39.05,2015-06-04,37.4,37.37,4002.31,154809.35,DASH,3190
39.77,39.77,2015-06-05,38.01,38.68,2107.14,83800.96,DASH,3238
39.22,39.91,2015-06-06,38.9,39.77,1769.89,69415.09,DASH,3188
39.09,39.37,2015-06-07,38.28,39.22,1531.41,59862.82,DASH,3177
38.27,39.54,2015-06-08,38.15,39.09,3381.31,129402.73,DASH,3200
37.98,39.52,2015-06-09,37.67,38.27,3959.38,150377.25,DASH,3260
37.86,38.85,2015-06-10,37.02,37.98,4744.28,179618.44,DASH,3254
38.54,38.6,2015-06-11,37.1,37.86,2174.47,83804.07,DASH,3243
38.48,40.34,2015-06-12,38.16,38.54,3819.4,146970.51,DASH,3243
39.68,41.06,2015-06-13,39.35,38.48,1310.25,51990.72,DASH,3293
38.55,39.32,2015-06-14,37.87,39.68,1563.16,60259.82,DASH,3356
35.1,36.76,2015-06-15,35.07,38.55,970.57,34067.01,DASH,3051.01
38.32,39.87,2015-06-16,37.34,35.1,5639.53,216106.79,DASH,3242.28
39.45,40.1,2015-06-17,37.69,38.32,6984.97,275557.07,DASH,3301.73
40.66,41.68,2015-06-18,40.01,39.45,2777.34,112926.64,DASH,3525.78
40.58,41.4,2015-06-19,40.17,40.66,2667.25,108237,DASH,3497
40.11,40.97,2015-06-20,40.08,40.58,1314.34,52718.18,DASH,3477.3
38.53,39.02,2015-06-21,38.3,40.11,1249.64,48148.63,DASH,3313.33
39.32,39.82,2015-06-22,39.25,38.53,2438.52,95882.61,DASH,3432.67
38.14,38.5,2015-06-23,37.81,39.32,886.93,33827.51,DASH,3304.08
39.32,39.56,2015-06-24,38.89,38.14,1811.77,71238.8,DASH,3348.45
37.24,37.72,2015-06-25,36.99,39.32,2776.47,103395.74,DASH,3480.07
38.59,39.62,2015-06-26,38.59,37.24,3024.92,116731.66,DASH,3443.35
39.2,41.36,2015-06-27,23.39,38.59,6730.78,263846.58,DASH,3535
35.89,36.77,2015-06-28,34.29,39.2,4017.17,144176.23,DASH,3372.19
36.35,37.16,2015-06-29,36.19,35.89,2742.94,99705.87,DASH,3439.42
39.13,40.43,2015-06-30,38.02,36.35,4754.24,186033.41,DASH,3698
37.89,39.14,2015-07-01,37.37,39.13,3100.67,117484.39,DASH,3661.98
39.75,39.85,2015-07-02,37.7,37.89,2061.54,81946.22,DASH,3523.31
39.53,39.83,2015-07-03,38.13,39.75,2793.62,110431.8,DASH,3556.59
41.24,44.84,2015-07-04,39.51,39.53,13648.89,562880.22,DASH,3467.46
41.5,43.9,2015-07-05,41.24,41.24,3807.46,158009.59,DASH,3644.06
41.18,41.42,2015-07-06,40.14,41.5,6396.91,263424.75,DASH,3661.86
39.76,41.22,2015-07-07,39.51,41.18,2675.36,106372.31,DASH,3600.07
41.12,41.72,2015-07-08,40.53,39.76,2703.48,111167.1,DASH,3730
41.84,42.24,2015-07-09,39.07,41.12,6047.46,253025.73,DASH,3750
53.98,58.33,2015-07-10,44.41,41.84,31558.21,1703512.18,DASH,3984.13
52.28,60.91,2015-07-11,50.39,53.98,18115.66,947086.7,DASH,4050
55.62,57.59,2015-07-12,54.2,52.28,3738.77,207950.39,DASH,4200
50.08,52.84,2015-07-13,49.37,55.62,7330,367086.4,DASH,4221
51.4,52.36,2015-07-14,50.41,50.08,2550.67,131104.44,DASH,4021
50.73,51.81,2015-07-15,49.93,51.4,5545.95,281346.04,DASH,3991
48.65,49.68,2015-07-16,47.93,50.73,4690.5,228192.83,DASH,3985
51.32,52.54,2015-07-17,48.23,48.65,4883.96,250644.83,DASH,3816
51.2,56.22,2015-07-18,49.95,51.32,15773.03,807579.14,DASH,3847
49.62,51.73,2015-07-19,48.23,51.2,5926.84,294089.8,DASH,3805
49.97,50.76,2015-07-20,49.03,49.62,2326.15,116237.72,DASH,3839.94
49.5,51.33,2015-07-21,48.25,49.97,6875.62,340343.19,DASH,3893
47.89,48.89,2015-07-22,47.37,49.5,3965.89,189926.47,DASH,3847.91
47.81,48.36,2015-07-23,47.44,47.89,2831.15,135357.28,DASH,3752.22
48.96,49.88,2015-07-24,48.05,47.81,7742.22,379059.09,DASH,3839.8
50.73,51.15,2015-07-25,49.32,48.96,6196.42,314344.39,DASH,3955.37
48.73,49.6,2015-07-26,48.16,50.73,9611.61,468373.76,DASH,3796.53
50.32,51.3,2015-07-27,49.49,48.73,9753.19,490780.52,DASH,3938.85
51.79,53.32,2015-07-28,51.14,50.32,6322.37,327435.54,DASH,4212.79
49.95,50.54,2015-07-29,49.31,51.79,3827.67,191192.12,DASH,4103.21
